loan_id,borrower_id,origination_date,maturity_date,product_type,region,sector,employment_type,age,gender,marital_status,education_level,monthly_income_npr,credit_score,loan_amount_npr,interest_rate_pct,term_months,collateral_type,pd,lgd,ead,expected_loss_npr,status,days_past_due,defaulted_flag,current_balance_npr,recovered_amount_npr,vintage,npa_flag,realized_loss_npr
L001439,B00121,2024-12-21,2026-06-21,SME,Karnali,retail,self-employed,32,F,single,secondary,60138,800,1048469,14.1,18,cash_deposit,0.005,0.35,1033466.15,1808.4,30_dpd,35,0,889835.7,0.0,2024-Q4,0,0.0
L001440,B01472,2023-09-24,2025-09-24,auto,Lumbini,wholesale,salaried,56,M,widowed,bachelor,71585,670,269410,13.27,24,vehicle,0.3509,0.4945,251245.7,43595.72,30_dpd,31,0,223944.74,0.0,2023-Q3,0,0.0
L001441,B00995,2025-12-19,2027-12-19,micro,Madhesh,retail,agriculture,26,F,married,secondary,51070,645,47574,22.46,24,none,0.4,0.7222,46411.0,13407.62,30_dpd,40,0,10736.17,0.0,2025-Q4,0,0.0
L001442,B00216,2022-08-23,2025-08-23,micro,Karnali,education,self-employed,69,M,married,master,68667,641,33217,21.73,36,cash_deposit,0.4,0.3084,32069.67,3955.92,closed,0,0,0.0,0.0,2022-Q3,0,0.0
L001443,B00832,2023-04-30,2028-04-30,home,Madhesh,health,salaried,25,F,widowed,bachelor,68159,717,365208,10.4,60,property,0.1185,0.277,347112.93,11394.86,30_dpd,59,0,340067.72,0.0,2023-Q2,0,0.0
L001444,B00760,2026-04-07,2028-04-07,SME,Madhesh,services,self-employed,55,F,married,master,66323,662,700232,15.21,24,property,0.4,0.3829,750140.16,114887.8,current,0,0,474157.81,0.0,2026-Q2,0,0.0
L001445,B01598,2022-01-12,2024-01-12,micro,Koshi,manufacturing,agriculture,38,M,married,secondary,57921,585,25000,17.23,24,none,0.4,0.7665,26142.07,8015.09,30_dpd,59,0,6765.24,0.0,2022-Q1,0,0.0
L001446,B01001,2023-03-04,2024-03-04,home,Sudurpashchim,agriculture,salaried,53,M,single,primary,108125,633,858962,11.43,12,property,0.4,0.2599,811865.95,84399.0,90_dpd,115,0,222484.03,0.0,2023-Q1,1,0.0
L001447,B00716,2025-06-15,2030-06-15,SME,Madhesh,retail,agriculture,40,O,single,master,70723,745,1177790,15.13,60,property,0.0521,0.27,1147305.64,16150.08,60_dpd,82,0,932079.94,0.0,2025-Q2,0,0.0
L001448,B01028,2025-11-30,2026-11-30,auto,Lumbini,wholesale,salaried,26,M,married,primary,80421,653,837925,13.87,12,guarantee,0.4,0.4827,805449.32,155521.19,current,0,0,697276.49,0.0,2025-Q4,0,0.0
L001449,B01606,2023-04-13,2029-04-13,micro,Koshi,agriculture,salaried,62,M,married,master,52311,596,44092,18.05,72,cash_deposit,0.4,0.3691,41040.35,6058.77,current,0,0,11886.52,0.0,2023-Q2,0,0.0
L001450,B01435,2022-08-14,2025-08-14,auto,Sudurpashchim,retail,business_owner,58,F,married,secondary,112206,690,306615,10.96,36,guarantee,0.2318,0.4746,330437.16,36348.51,current,0,0,242452.16,0.0,2022-Q3,0,0.0
L001451,B00148,2024-08-27,2026-08-27,personal,Karnali,retail,salaried,35,M,single,bachelor,69423,740,31098,13.44,24,guarantee,0.091,0.4834,29318.43,1289.67,current,0,0,28904.91,0.0,2024-Q3,0,0.0
L001452,B01737,2024-09-08,2030-09-08,personal,Bagmati,agriculture,self-employed,33,M,married,primary,66502,632,80236,13.5,72,none,0.4,0.6766,82305.3,22274.21,closed,0,0,0.0,0.0,2024-Q3,0,0.0
L001453,B00257,2024-06-03,2027-06-03,personal,Gandaki,services,informal,52,M,married,secondary,35632,596,66486,17.95,36,none,0.4,0.7824,63567.16,19892.85,current,0,0,44455.23,0.0,2024-Q2,0,0.0
L001454,B01525,2024-09-24,2027-09-24,personal,Madhesh,health,self-employed,32,F,single,bachelor,22151,676,63007,15.54,36,guarantee,0.3424,0.3873,64102.24,8500.1,current,0,0,40693.54,0.0,2024-Q3,0,0.0
L001455,B00020,2023-12-20,2025-12-20,home,Madhesh,retail,agriculture,64,F,married,secondary,51079,714,777791,10.19,24,property,0.1284,0.2104,827245.06,22348.72,current,0,0,534230.45,0.0,2023-Q4,0,0.0
L001456,B01592,2024-04-30,2025-04-30,auto,Karnali,retail,salaried,69,F,divorced,bachelor,90852,730,347482,9.91,12,vehicle,0.0823,0.4325,332678.55,11843.59,current,0,0,256528.48,0.0,2024-Q2,0,0.0
L001457,B00529,2023-10-14,2026-10-14,SME,Sudurpashchim,retail,informal,40,M,widowed,master,35800,682,445790,12.97,36,property,0.2761,0.3188,434210.79,38224.43,current,0,0,230090.93,0.0,2023-Q4,0,0.0
L001458,B01571,2022-03-04,2028-03-04,auto,Karnali,wholesale,informal,55,F,married,secondary,62899,644,339156,12.48,72,cash_deposit,0.4,0.2818,328589.57,37043.53,60_dpd,78,0,130113.31,0.0,2022-Q1,0,0.0
L001459,B00095,2021-06-06,2026-06-06,auto,Lumbini,wholesale,salaried,49,F,single,bachelor,76517,696,535745,11.39,60,guarantee,0.2018,0.4927,523029.08,51990.53,current,0,0,468505.07,0.0,2021-Q2,0,0.0
L001460,B00936,2022-09-11,2027-09-11,micro,Gandaki,services,informal,67,O,married,master,56171,694,43209,14.88,60,guarantee,0.2415,0.356,45559.87,3916.71,closed,0,0,0.0,0.0,2022-Q3,0,0.0
L001461,B01670,2022-05-09,2027-05-09,personal,Bagmati,retail,self-employed,30,F,single,primary,58082,572,49438,14.99,60,cash_deposit,0.4,0.2812,51876.92,5834.91,30_dpd,54,0,40976.64,0.0,2022-Q2,0,0.0
L001462,B00016,2022-09-08,2023-09-08,micro,Madhesh,health,agriculture,23,F,married,secondary,41150,589,80349,12.58,12,none,0.4,0.7452,83866.94,24999.19,90_dpd,114,0,13348.84,0.0,2022-Q3,1,0.0
L001463,B01330,2024-08-05,2029-08-05,micro,Gandaki,retail,agriculture,53,F,married,master,18209,628,25000,15.0,60,cash_deposit,0.4,0.3727,26811.83,3996.79,defaulted,150,1,4371.67,981.87,2024-Q3,1,3014.92
L001464,B00069,2022-05-05,2025-05-05,micro,Koshi,retail,self-employed,24,F,single,secondary,110769,641,49579,15.13,36,none,0.4,0.7335,47452.78,13921.92,90_dpd,96,0,30058.35,0.0,2022-Q2,1,0.0
L001465,B00164,2025-09-07,2027-09-07,home,Madhesh,services,salaried,49,F,married,bachelor,59874,554,1800997,11.45,24,property,0.4,0.2551,1758115.68,179385.65,defaulted,171,1,1343632.53,38873.16,2025-Q3,1,140512.49
L001466,B00081,2023-02-27,2027-02-27,personal,Madhesh,services,salaried,28,F,married,bachelor,94925,701,70216,16.41,48,cash_deposit,0.2089,0.2612,68922.7,3761.52,current,0,0,58039.83,0.0,2023-Q1,0,0.0
L001467,B00641,2021-01-11,2025-01-11,SME,Madhesh,education,salaried,38,M,married,primary,90389,615,1587376,13.46,48,guarantee,0.4,0.2782,1526613.98,169868.39,current,0,0,153478.57,0.0,2021-Q1,0,0.0
L001468,B01391,2021-02-14,2023-02-14,micro,Madhesh,manufacturing,self-employed,57,M,single,secondary,94880,704,57261,14.63,24,guarantee,0.1961,0.4297,58789.73,4954.0,current,0,0,52343.02,0.0,2021-Q1,0,0.0
L001469,B00223,2021-08-05,2026-08-05,home,Lumbini,retail,informal,53,M,divorced,primary,46187,609,979141,12.26,60,guarantee,0.4,0.4501,1001579.94,180318.58,current,0,0,104968.49,0.0,2021-Q3,0,0.0
L001470,B01164,2021-04-22,2025-04-22,home,Gandaki,education,salaried,30,M,married,secondary,51619,649,1138766,8.07,48,guarantee,0.4,0.4385,1180248.09,207005.72,current,0,0,1169373.0,0.0,2021-Q2,0,0.0
L001471,B01021,2025-12-18,2026-12-18,personal,Koshi,retail,salaried,26,M,married,bachelor,50933,692,107378,15.68,12,guarantee,0.2515,0.4966,101255.33,12644.33,30_dpd,40,0,29065.7,0.0,2025-Q4,0,0.0
L001472,B01638,2021-11-07,2025-11-07,SME,Gandaki,services,agriculture,24,F,single,secondary,55378,625,604055,17.32,48,guarantee,0.4,0.3569,564554.8,80590.65,current,0,0,560494.19,0.0,2021-Q4,0,0.0
L001473,B01477,2021-04-20,2026-04-20,auto,Koshi,manufacturing,salaried,54,M,married,bachelor,77331,640,143891,13.53,60,cash_deposit,0.4,0.2991,143968.73,17224.72,current,0,0,18332.38,0.0,2021-Q2,0,0.0
L001474,B01360,2025-11-11,2029-11-11,micro,Bagmati,retail,salaried,57,M,married,primary,32781,632,25000,21.64,48,none,0.4,0.7304,23530.57,6874.61,90_dpd,111,0,13483.1,0.0,2025-Q4,1,0.0
L001475,B01030,2024-01-15,2028-01-15,micro,Sudurpashchim,health,informal,50,M,single,master,27750,691,42412,19.98,48,none,0.2566,0.6319,40091.26,6500.85,30_dpd,46,0,22659.28,0.0,2024-Q1,0,0.0
L001476,B00527,2024-09-27,2025-09-27,home,Koshi,retail,salaried,52,F,married,master,59712,770,400008,7.51,12,property,0.0214,0.2574,372422.19,2052.95,current,0,0,214492.88,0.0,2024-Q3,0,0.0
L001477,B00929,2023-07-01,2027-07-01,SME,Karnali,wholesale,salaried,46,M,divorced,bachelor,105329,679,1368663,12.29,48,guarantee,0.3539,0.4997,1269491.05,224516.58,30_dpd,49,0,1239166.82,0.0,2023-Q3,0,0.0
L001478,B00197,2021-01-01,2024-01-01,micro,Bagmati,education,salaried,53,F,married,bachelor,32400,702,73455,15.19,36,none,0.2046,0.6989,74387.63,10635.63,current,0,0,28250.66,0.0,2021-Q1,0,0.0
L001479,B01061,2021-01-15,2022-01-15,personal,Madhesh,health,business_owner,26,F,single,master,144474,781,65568,16.45,12,guarantee,0.0431,0.4189,65791.35,1188.98,current,0,0,46821.4,0.0,2021-Q1,0,0.0
L001480,B01220,2025-09-22,2027-09-22,home,Sudurpashchim,agriculture,business_owner,28,M,married,bachelor,167495,705,997170,8.21,24,property,0.162,0.319,925340.32,47816.83,90_dpd,116,0,142082.25,0.0,2025-Q3,1,0.0
L001481,B01408,2026-01-10,2030-01-10,auto,Karnali,services,salaried,70,F,single,secondary,56790,651,387329,13.58,48,vehicle,0.4,0.432,389529.61,67306.1,current,0,0,194526.01,0.0,2026-Q1,0,0.0
L001482,B00904,2021-06-05,2022-06-05,personal,Madhesh,wholesale,salaried,62,M,married,secondary,74913,780,75067,13.87,12,guarantee,0.0438,0.2821,78039.85,964.24,current,0,0,76575.37,0.0,2021-Q2,0,0.0
L001483,B00691,2023-10-04,2024-10-04,SME,Lumbini,agriculture,agriculture,28,O,married,secondary,47832,700,402749,13.13,12,cash_deposit,0.1833,0.2755,410879.3,20748.45,30_dpd,40,0,202297.79,0.0,2023-Q4,0,0.0
L001484,B01734,2025-09-26,2028-09-26,home,Bagmati,construction,salaried,33,M,single,master,71720,607,270871,10.74,36,guarantee,0.4,0.4191,258809.27,43384.85,current,0,0,183431.42,0.0,2025-Q3,0,0.0
L001485,B00244,2022-07-20,2027-07-20,home,Madhesh,education,informal,53,M,single,secondary,28078,705,1939132,15.69,60,property,0.162,0.2059,2077403.93,69313.88,30_dpd,43,0,1095847.4,0.0,2022-Q3,0,0.0
L001486,B00722,2021-08-22,2023-08-22,personal,Koshi,wholesale,informal,35,F,single,secondary,67978,603,77975,19.08,24,cash_deposit,0.4,0.2503,72745.42,7282.5,current,0,0,15581.58,0.0,2021-Q3,0,0.0
L001487,B01654,2026-03-10,2027-03-10,auto,Koshi,health,salaried,63,M,married,master,62267,727,90862,12.69,12,vehicle,0.0898,0.5578,88436.79,4427.47,90_dpd,99,0,32502.47,0.0,2026-Q1,1,0.0
L001488,B01585,2025-12-18,2027-12-18,SME,Lumbini,services,self-employed,63,F,divorced,master,100660,646,752457,14.95,24,property,0.4,0.2777,734946.02,81647.77,60_dpd,84,0,507655.51,0.0,2025-Q4,0,0.0
L001489,B00258,2025-07-29,2028-07-29,SME,Bagmati,retail,salaried,27,M,married,bachelor,93588,674,1118302,15.69,36,guarantee,0.325,0.4581,1130785.25,168331.29,current,0,0,1092226.74,0.0,2025-Q3,0,0.0
L001490,B00664,2026-04-16,2030-04-16,auto,Bagmati,services,agriculture,68,M,single,master,89764,750,269396,17.0,48,vehicle,0.0443,0.4667,286831.74,5932.3,90_dpd,117,0,234202.05,0.0,2026-Q2,1,0.0
L001491,B00476,2021-03-22,2025-03-22,auto,Lumbini,construction,self-employed,21,F,single,bachelor,60804,598,469188,12.3,48,guarantee,0.4,0.3458,483617.51,66896.53,30_dpd,55,0,474797.03,0.0,2021-Q1,0,0.0
L001492,B01708,2022-05-24,2026-05-24,personal,Gandaki,agriculture,informal,48,F,single,bachelor,56366,681,134635,16.1,48,guarantee,0.372,0.5428,134098.31,27077.99,current,0,0,25386.27,0.0,2022-Q2,0,0.0
L001493,B01263,2024-08-31,2030-08-31,home,Sudurpashchim,retail,self-employed,63,M,single,bachelor,90257,604,1432324,9.55,72,property,0.4,0.4011,1480068.74,237452.31,current,0,0,798526.08,0.0,2024-Q3,0,0.0
L001494,B00949,2024-08-16,2026-08-16,SME,Koshi,services,self-employed,23,F,married,master,76684,698,1135196,13.77,24,property,0.1924,0.1698,1118802.94,36547.82,30_dpd,32,0,525603.14,0.0,2024-Q3,0,0.0
L001495,B01166,2021-05-21,2023-05-21,personal,Madhesh,agriculture,salaried,58,M,married,secondary,81067,744,49832,11.2,24,guarantee,0.0838,0.4225,49336.46,1747.21,30_dpd,53,0,36712.83,0.0,2021-Q2,0,0.0
L001496,B00653,2024-12-27,2026-12-27,auto,Madhesh,health,agriculture,62,M,single,phd,62372,776,384143,13.78,24,vehicle,0.0166,0.4228,387096.06,2716.37,current,0,0,229726.97,0.0,2024-Q4,0,0.0
L001497,B01661,2024-09-08,2026-03-08,micro,Lumbini,retail,salaried,54,M,single,master,87821,648,25000,18.69,18,none,0.4,0.6417,26985.67,6926.67,current,0,0,12722.08,0.0,2024-Q3,0,0.0
L001498,B00164,2024-04-18,2025-10-18,personal,Madhesh,services,salaried,49,F,married,bachelor,59874,525,124013,10.98,18,guarantee,0.4,0.5327,125672.56,26778.41,closed,0,0,0.0,0.0,2024-Q2,0,0.0
L001499,B00937,2025-11-19,2027-11-19,SME,Karnali,wholesale,agriculture,42,M,single,secondary,58257,628,779174,13.03,24,property,0.4,0.3878,832438.78,129115.35,closed,0,0,0.0,0.0,2025-Q4,0,0.0
L001500,B01527,2024-06-16,2025-12-16,home,Sudurpashchim,health,agriculture,44,M,married,master,51376,675,1103908,13.48,18,property,0.3187,0.3376,1176958.99,126632.06,current,0,0,657027.52,0.0,2024-Q2,0,0.0
L001501,B01734,2025-04-15,2026-04-15,SME,Bagmati,construction,salaried,33,M,single,master,71720,604,871954,18.88,12,guarantee,0.4,0.3791,842853.95,127815.76,current,0,0,620255.64,0.0,2025-Q2,0,0.0
L001502,B00555,2024-04-07,2029-04-07,personal,Sudurpashchim,health,salaried,37,F,widowed,secondary,78826,672,69700,14.09,60,none,0.3678,0.85,72693.86,22728.42,60_dpd,60,0,69542.09,0.0,2024-Q2,0,0.0
L001503,B00132,2026-01-26,2029-01-26,SME,Koshi,retail,agriculture,47,F,married,secondary,86380,552,946258,14.43,36,guarantee,0.4,0.4427,1004224.0,177827.69,current,0,0,528374.91,0.0,2026-Q1,0,0.0
L001504,B01106,2022-01-22,2026-01-22,home,Karnali,retail,salaried,55,M,single,bachelor,94623,632,862610,12.86,48,property,0.4,0.3484,869991.81,121229.89,current,0,0,118782.04,0.0,2022-Q1,0,0.0
L001505,B01419,2024-10-04,2029-10-04,home,Sudurpashchim,manufacturing,salaried,63,F,married,master,60489,736,1239132,16.56,60,property,0.0689,0.2161,1206575.34,17967.65,current,0,0,482386.92,0.0,2024-Q4,0,0.0
L001506,B01015,2021-11-15,2023-11-15,home,Karnali,agriculture,self-employed,51,F,married,phd,35661,780,628552,14.41,24,guarantee,0.0138,0.4185,625218.0,3609.12,current,0,0,604796.91,0.0,2021-Q4,0,0.0
L001507,B01676,2024-03-16,2025-03-16,auto,Madhesh,retail,agriculture,23,M,single,bachelor,28504,600,142572,13.7,12,vehicle,0.4,0.3529,150563.92,21253.47,30_dpd,59,0,105722.28,0.0,2024-Q1,0,0.0
L001508,B01006,2026-03-20,2028-03-20,personal,Lumbini,retail,business_owner,68,M,married,secondary,142629,718,88595,17.6,24,none,0.1453,0.7279,85878.18,9084.33,current,0,0,54613.53,0.0,2026-Q1,0,0.0
L001509,B01434,2025-11-04,2030-11-04,home,Sudurpashchim,education,salaried,61,M,single,secondary,55596,604,880629,13.54,60,cash_deposit,0.4,0.3277,815854.44,106935.56,current,0,0,473970.27,0.0,2025-Q4,0,0.0
L001510,B01261,2023-06-15,2025-06-15,micro,Sudurpashchim,health,salaried,47,F,single,bachelor,53335,640,78738,15.74,24,none,0.4,0.7502,78464.0,23544.62,current,0,0,77790.96,0.0,2023-Q2,0,0.0
L001511,B00692,2025-07-14,2028-07-14,personal,Lumbini,services,salaried,61,F,married,bachelor,70881,694,106281,18.15,36,guarantee,0.2415,0.5822,100702.9,14157.74,current,0,0,72888.56,0.0,2025-Q3,0,0.0
L001512,B01797,2022-07-14,2024-07-14,auto,Koshi,wholesale,salaried,37,M,single,bachelor,52337,643,420791,11.76,24,vehicle,0.4,0.5421,407744.84,88419.47,current,0,0,86934.04,0.0,2022-Q3,0,0.0
L001513,B01755,2021-04-14,2025-04-14,personal,Koshi,services,agriculture,36,F,married,secondary,52969,755,195737,15.51,48,cash_deposit,0.0674,0.241,182559.96,2966.81,closed,0,0,0.0,0.0,2021-Q2,0,0.0
L001514,B00085,2024-02-29,2028-02-29,micro,Sudurpashchim,health,salaried,41,M,single,master,78553,746,27496,18.23,48,guarantee,0.0805,0.3166,26374.94,672.09,30_dpd,53,0,15187.32,0.0,2024-Q1,0,0.0
L001515,B00313,2026-04-03,2028-04-03,personal,Sudurpashchim,wholesale,salaried,38,M,married,master,53918,681,98968,17.41,24,none,0.312,0.7864,98244.09,24105.62,current,0,0,73266.23,0.0,2026-Q2,0,0.0
L001516,B01549,2025-02-20,2030-02-20,personal,Lumbini,education,salaried,30,F,divorced,bachelor,73378,617,48079,18.63,60,guarantee,0.4,0.4415,47842.59,8449.3,30_dpd,39,0,46669.32,0.0,2025-Q1,0,0.0
L001517,B00586,2026-01-29,2031-01-29,personal,Lumbini,construction,self-employed,52,M,married,bachelor,64800,746,49909,16.67,60,none,0.0805,0.7896,48431.42,3078.17,90_dpd,115,0,20367.12,0.0,2026-Q1,1,0.0
L001518,B00296,2023-12-29,2025-12-29,personal,Sudurpashchim,retail,informal,53,F,married,primary,54236,722,107181,16.45,24,guarantee,0.1333,0.4233,99406.2,5610.7,current,0,0,43178.28,0.0,2023-Q4,0,0.0
L001519,B00932,2021-04-28,2023-04-28,micro,Gandaki,manufacturing,informal,28,M,married,secondary,52042,720,40372,18.97,24,none,0.1392,0.7803,40192.28,4365.69,closed,0,0,0.0,0.0,2021-Q2,0,0.0
L001520,B00182,2025-09-20,2031-09-20,personal,Sudurpashchim,education,self-employed,48,F,married,bachelor,99166,735,133140,16.06,72,cash_deposit,0.101,0.2817,135324.37,3850.59,current,0,0,82035.57,0.0,2025-Q3,0,0.0
L001521,B01268,2021-08-27,2026-08-27,SME,Bagmati,services,self-employed,26,M,married,secondary,45356,629,588897,15.8,60,vehicle,0.4,0.4652,569860.63,106041.12,current,0,0,285958.96,0.0,2021-Q3,0,0.0
L001522,B01580,2024-03-02,2025-09-02,home,Gandaki,services,informal,64,M,divorced,bachelor,15777,661,891318,14.76,18,guarantee,0.4,0.4054,854421.77,138564.65,current,0,0,331577.24,0.0,2024-Q1,0,0.0
L001523,B00513,2022-10-08,2028-10-08,auto,Lumbini,manufacturing,business_owner,51,F,married,phd,155435,780,165699,11.45,72,vehicle,0.0138,0.4343,164110.32,983.12,current,0,0,108850.42,0.0,2022-Q4,0,0.0
L001524,B00251,2021-01-21,2026-01-21,personal,Sudurpashchim,services,salaried,56,O,single,master,82522,663,94039,14.47,60,none,0.4,0.6518,98791.92,25755.74,current,0,0,67515.39,0.0,2021-Q1,0,0.0
L001525,B00184,2022-06-23,2028-06-23,micro,Lumbini,construction,self-employed,59,M,single,bachelor,70695,583,25000,17.15,72,none,0.4,0.728,25687.22,7479.89,current,0,0,14302.45,0.0,2022-Q2,0,0.0
L001526,B01723,2024-02-14,2026-02-14,personal,Koshi,retail,self-employed,44,M,married,secondary,84648,676,117482,13.94,24,cash_deposit,0.3424,0.2398,110467.59,9068.93,current,0,0,101283.73,0.0,2024-Q1,0,0.0
L001527,B00789,2021-06-02,2024-06-02,home,Bagmati,agriculture,self-employed,55,F,married,secondary,106937,630,328516,12.0,36,guarantee,0.4,0.3723,310486.75,46240.31,current,0,0,276668.93,0.0,2021-Q2,0,0.0
L001528,B01273,2024-11-26,2026-11-26,personal,Bagmati,retail,agriculture,63,M,single,primary,56881,791,117853,16.45,24,guarantee,0.0375,0.4927,125945.72,2326.48,30_dpd,59,0,111643.41,0.0,2024-Q4,0,0.0
L001529,B00853,2025-10-20,2026-10-20,home,Lumbini,manufacturing,salaried,35,F,married,secondary,65898,600,827884,13.87,12,guarantee,0.4,0.5187,806659.66,167360.94,60_dpd,86,0,181694.64,0.0,2025-Q4,0,0.0
L001530,B01177,2022-05-11,2028-05-11,personal,Gandaki,retail,salaried,49,F,single,secondary,57121,622,120348,18.45,72,none,0.4,0.6418,116191.32,29828.15,current,0,0,95342.61,0.0,2022-Q2,0,0.0
L001531,B01163,2024-06-01,2027-06-01,personal,Karnali,services,informal,25,M,married,bachelor,55434,553,301125,18.15,36,cash_deposit,0.4,0.3093,321561.3,39782.03,30_dpd,42,0,223721.58,0.0,2024-Q2,0,0.0
L001532,B01051,2024-02-14,2025-02-14,personal,Sudurpashchim,retail,self-employed,46,M,married,secondary,126720,737,28584,18.26,12,cash_deposit,0.0969,0.2386,26390.26,609.9,current,0,0,22382.56,0.0,2024-Q1,0,0.0
L001533,B01054,2024-07-01,2025-07-01,personal,Koshi,education,self-employed,57,F,single,primary,60616,674,71177,13.37,12,none,0.355,0.6635,68542.41,16142.9,current,0,0,16929.56,0.0,2024-Q3,0,0.0
L001534,B00621,2022-02-10,2025-02-10,home,Bagmati,education,agriculture,25,M,married,bachelor,50546,675,3577022,10.48,36,cash_deposit,0.3187,0.2497,3842972.25,305812.17,current,0,0,389799.38,0.0,2022-Q1,0,0.0
L001535,B00768,2026-01-12,2028-01-12,SME,Bagmati,retail,salaried,50,M,married,bachelor,77489,774,376698,13.08,24,guarantee,0.0181,0.3134,371574.48,2109.92,30_dpd,42,0,209707.47,0.0,2026-Q1,0,0.0
L001536,B01730,2021-08-06,2026-08-06,auto,Sudurpashchim,retail,salaried,38,M,married,primary,86847,814,116682,12.78,60,cash_deposit,0.005,0.2479,118195.93,146.5,60_dpd,73,0,97124.76,0.0,2021-Q3,0,0.0
L001537,B00102,2021-08-21,2024-08-21,SME,Karnali,wholesale,agriculture,44,M,married,bachelor,49687,710,636674,15.68,36,property,0.1426,0.3242,650565.49,30073.61,30_dpd,48,0,442712.55,0.0,2021-Q3,0,0.0
L001538,B00247,2026-04-27,2029-04-27,home,Lumbini,retail,self-employed,36,M,married,bachelor,80620,760,2419781,10.27,36,guarantee,0.0314,0.3121,2560866.59,25073.06,current,0,0,2100477.72,0.0,2026-Q2,0,0.0
L001539,B00835,2026-03-10,2030-03-10,personal,Sudurpashchim,construction,salaried,37,M,single,secondary,87983,721,41510,14.65,48,guarantee,0.1362,0.4331,42617.02,2514.68,current,0,0,33157.41,0.0,2026-Q1,0,0.0
L001540,B01382,2021-05-19,2026-05-19,personal,Madhesh,agriculture,self-employed,40,F,married,primary,134619,698,271862,13.51,60,none,0.2224,0.7088,271514.74,42800.92,90_dpd,112,0,139931.99,0.0,2021-Q2,1,0.0
L001541,B01119,2023-05-25,2026-05-25,personal,Karnali,retail,salaried,60,M,married,bachelor,60010,700,38771,13.74,36,none,0.2133,0.6747,41569.1,5983.35,60_dpd,66,0,14141.09,0.0,2023-Q2,0,0.0
L001542,B01575,2026-01-23,2029-01-23,home,Madhesh,retail,salaried,37,F,married,bachelor,54576,629,1620788,8.4,36,cash_deposit,0.4,0.2718,1647795.0,179146.02,90_dpd,118,0,318648.82,0.0,2026-Q1,1,0.0
L001543,B00757,2025-10-30,2026-10-30,personal,Lumbini,education,salaried,49,F,single,bachelor,81734,671,59810,19.44,12,cash_deposit,0.4,0.3023,55667.95,6730.81,current,0,0,47116.35,0.0,2025-Q4,0,0.0
L001544,B01530,2022-07-20,2024-07-20,personal,Gandaki,education,salaried,51,M,single,master,131222,715,90505,14.77,24,cash_deposit,0.215,0.3264,88397.59,6204.68,current,0,0,46263.8,0.0,2022-Q3,0,0.0
L001545,B01606,2023-02-01,2028-02-01,auto,Koshi,agriculture,salaried,62,M,married,master,52311,568,294940,15.45,60,vehicle,0.4,0.5576,308054.64,68712.96,current,0,0,177620.0,0.0,2023-Q1,0,0.0
L001546,B01204,2025-09-18,2026-09-18,auto,Madhesh,retail,agriculture,46,F,married,secondary,73370,678,112130,11.22,12,vehicle,0.3,0.4466,113628.26,15225.3,30_dpd,36,0,25683.57,0.0,2025-Q3,0,0.0
L001547,B00993,2024-08-23,2025-08-23,personal,Sudurpashchim,manufacturing,informal,61,F,married,secondary,44563,667,97842,20.06,12,none,0.4,0.7437,100427.97,29874.55,30_dpd,38,0,95074.93,0.0,2024-Q3,0,0.0
